 0,-0.049979,0.99875
 2.2805e-11,-0.049979,0.99875
 1.3683e-10,-0.049979,0.99875
 4.333e-10,-0.049979,0.99875
 1.0034e-09,-0.049979,0.99875
 1.9384e-09,-0.04998,0.99875
 3.3295e-09,-0.04998,0.99875
 5.2679e-09,-0.04998,0.99875
 7.8448e-09,-0.04998,0.99875
 1.1151e-08,-0.04998,0.99875
 1.5279e-08,-0.049981,0.99875
 2.0319e-08,-0.049981,0.99875
 2.6361e-08,-0.049981,0.99875
 3.3499e-08,-0.049982,0.99875
 4.1822e-08,-0.049982,0.99875
 5.1421e-08,-0.049983,0.99875
 6.2389e-08,-0.049983,0.99875
 7.4816e-08,-0.049984,0.99875
 8.8792e-08,-0.049984,0.99875
 1.0441e-07,-0.049985,0.99875
 1.2176e-07,-0.049985,0.99875
 1.4093e-07,-0.049986,0.99875
 1.6202e-07,-0.049986,0.99875
 1.8512e-07,-0.049987,0.99875
 2.1031e-07,-0.049988,0.99875
 2.3769e-07,-0.049989,0.99875
 2.6734e-07,-0.049989,0.99875
 2.9937e-07,-0.04999,0.99875
 3.3386e-07,-0.049991,0.99875
 3.709e-07,-0.049992,0.99875
 4.1058e-07,-0.049993,0.99875
 4.5299e-07,-0.049994,0.99875
 4.9823e-07,-0.049995,0.99875
 5.4638e-07,-0.049996,0.99875
 5.9754e-07,-0.049997,0.99875
 6.518e-07,-0.049998,0.99875
 7.0924e-07,-0.049999,0.99875
 7.6997e-07,-0.05,0.99875
 8.3406e-07,-0.050001,0.99875
 9.0161e-07,-0.050002,0.99875
 9.7271e-07,-0.050003,0.99875
 1.0475e-06,-0.050004,0.99875
 1.1259e-06,-0.050006,0.99875
 1.2082e-06,-0.050007,0.99875
 1.2944e-06,-0.050008,0.99875
 1.3847e-06,-0.05001,0.99875
 1.479e-06,-0.050011,0.99875
 1.5775e-06,-0.050012,0.99875
 1.6802e-06,-0.050014,0.99875
 1.7873e-06,-0.050015,0.99875
 1.8989e-06,-0.050017,0.99875
 2.0151e-06,-0.050018,0.99875
 2.1358e-06,-0.05002,0.99875
 2.2613e-06,-0.050021,0.99875
 2.3916e-06,-0.050023,0.99875
 2.5269e-06,-0.050025,0.99875
 2.6671e-06,-0.050026,0.99875
 2.8124e-06,-0.050028,0.99875
 2.9629e-06,-0.05003,0.99875
 3.1186e-06,-0.050031,0.99875
 3.2797e-06,-0.050033,0.99875
 3.4463e-06,-0.050035,0.99875
 3.6184e-06,-0.050037,0.99875
 3.7961e-06,-0.050039,0.99875
 3.9795e-06,-0.050041,0.99875
 4.1688e-06,-0.050043,0.99875
 4.3639e-06,-0.050045,0.99875
 4.565e-06,-0.050047,0.99875
 4.7722e-06,-0.050049,0.99875
 4.9856e-06,-0.050051,0.99875
 5.2052e-06,-0.050053,0.99875
 5.4312e-06,-0.050055,0.99875
 5.6636e-06,-0.050057,0.99875
 5.9025e-06,-0.050059,0.99875
 6.148e-06,-0.050061,0.99875
 6.4003e-06,-0.050064,0.99875
 6.6593e-06,-0.050066,0.99875
 6.9252e-06,-0.050068,0.99875
 7.1981e-06,-0.05007,0.99875
 7.478e-06,-0.050073,0.99875
 7.7651e-06,-0.050075,0.99875
 8.0594e-06,-0.050078,0.99875
 8.361e-06,-0.05008,0.99875
 8.6701e-06,-0.050082,0.99875
 8.9866e-06,-0.050085,0.99874
 9.3108e-06,-0.050087,0.99874
 9.6426e-06,-0.05009,0.99874
 9.9822e-06,-0.050093,0.99874
 1.033e-05,-0.050095,0.99874
 1.0685e-05,-0.050098,0.99874
 1.1048e-05,-0.0501,0.99874
 1.142e-05,-0.050103,0.99874
 1.18e-05,-0.050106,0.99874
 1.2188e-05,-0.050109,0.99874
 1.2584e-05,-0.050111,0.99874
 1.2989e-05,-0.050114,0.99874
 1.3403e-05,-0.050117,0.99874
 1.3825e-05,-0.05012,0.99874
 1.4256e-05,-0.050123,0.99874
 1.4695e-05,-0.050126,0.99874
 1.5144e-05,-0.050129,0.99874
 1.5602e-05,-0.050132,0.99874
 1.6068e-05,-0.050135,0.99874
 1.6544e-05,-0.050138,0.99874
 1.7029e-05,-0.050141,0.99874
 1.7524e-05,-0.050144,0.99874
 1.8028e-05,-0.050147,0.99874
 1.8541e-05,-0.05015,0.99874
 1.9064e-05,-0.050153,0.99874
 1.9597e-05,-0.050157,0.99874
 2.014e-05,-0.05016,0.99874
 2.0692e-05,-0.050163,0.99874
 2.1255e-05,-0.050166,0.99874
 2.1827e-05,-0.05017,0.99874
 2.241e-05,-0.050173,0.99874
 2.3002e-05,-0.050176,0.99874
 2.3606e-05,-0.05018,0.99874
 2.4219e-05,-0.050183,0.99874
 2.4843e-05,-0.050187,0.99874
 2.5478e-05,-0.05019,0.99874
 2.6123e-05,-0.050194,0.99874
 2.6779e-05,-0.050197,0.99874
 2.7446e-05,-0.050201,0.99874
 2.8123e-05,-0.050205,0.99874
 2.8812e-05,-0.050208,0.99874
 2.9512e-05,-0.050212,0.99874
 3.0223e-05,-0.050216,0.99874
 3.0945e-05,-0.050219,0.99874
 3.1678e-05,-0.050223,0.99874
 3.2423e-05,-0.050227,0.99874
 3.318e-05,-0.050231,0.99874
 3.3948e-05,-0.050234,0.99874
 3.4728e-05,-0.050238,0.99874
 3.5519e-05,-0.050242,0.99874
 3.6322e-05,-0.050246,0.99874
 3.7138e-05,-0.05025,0.99874
 3.7965e-05,-0.050254,0.99874
 3.8804e-05,-0.050258,0.99874
 3.9656e-05,-0.050262,0.99874
 4.052e-05,-0.050266,0.99874
 4.1396e-05,-0.05027,0.99874
 4.2285e-05,-0.050274,0.99874
 4.3186e-05,-0.050279,0.99874
 4.41e-05,-0.050283,0.99874
 4.5026e-05,-0.050287,0.99873
 4.5966e-05,-0.050291,0.99873
 4.6918e-05,-0.050295,0.99873
 4.7883e-05,-0.0503,0.99873
 4.8861e-05,-0.050304,0.99873
 4.9852e-05,-0.050308,0.99873
 5.0857e-05,-0.050313,0.99873
 5.1874e-05,-0.050317,0.99873
 5.2905e-05,-0.050321,0.99873
 5.395e-05,-0.050326,0.99873
 5.5008e-05,-0.05033,0.99873
 5.608e-05,-0.050335,0.99873
 5.7165e-05,-0.050339,0.99873
 5.8264e-05,-0.050344,0.99873
 5.9377e-05,-0.050349,0.99873
 6.0504e-05,-0.050353,0.99873
 6.1645e-05,-0.050358,0.99873
 6.28e-05,-0.050362,0.99873
 6.3969e-05,-0.050367,0.99873
 6.5153e-05,-0.050372,0.99873
 6.6351e-05,-0.050377,0.99873
 6.7563e-05,-0.050381,0.99873
 6.879e-05,-0.050386,0.99873
 7.0031e-05,-0.050391,0.99873
 7.1287e-05,-0.050396,0.99873
 7.2558e-05,-0.050401,0.99873
 7.3844e-05,-0.050406,0.99873
 7.5144e-05,-0.05041,0.99873
 7.646e-05,-0.050415,0.99873
 7.7791e-05,-0.05042,0.99873
 7.9136e-05,-0.050425,0.99873
 8.0498e-05,-0.05043,0.99873
 8.1874e-05,-0.050436,0.99873
 8.3266e-05,-0.050441,0.99873
 8.4673e-05,-0.050446,0.99873
 8.6096e-05,-0.050451,0.99873
 8.7535e-05,-0.050456,0.99873
 8.8989e-05,-0.050461,0.99873
 9.0459e-05,-0.050466,0.99873
 9.1945e-05,-0.050472,0.99873
 9.3447e-05,-0.050477,0.99873
 9.4965e-05,-0.050482,0.99872
 9.6499e-05,-0.050488,0.99872
 9.8049e-05,-0.050493,0.99872
 9.9615e-05,-0.050498,0.99872
 0.0001012,-0.050504,0.99872
 0.0001028,-0.050509,0.99872
 0.00010441,-0.050514,0.99872
 0.00010605,-0.05052,0.99872
 0.0001077,-0.050525,0.99872
 0.00010936,-0.050531,0.99872
 0.00011104,-0.050537,0.99872
 0.00011274,-0.050542,0.99872
 0.00011446,-0.050548,0.99872
 0.00011619,-0.050553,0.99872
 0.00011794,-0.050559,0.99872
 0.00011971,-0.050565,0.99872
 0.0001215,-0.05057,0.99872
 0.0001233,-0.050576,0.99872
 0.00012512,-0.050582,0.99872
 0.00012696,-0.050588,0.99872
 0.00012881,-0.050593,0.99872
 0.00013069,-0.050599,0.99872
 0.00013258,-0.050605,0.99872
 0.00013449,-0.050611,0.99872
 0.00013641,-0.050617,0.99872
 0.00013836,-0.050623,0.99872
 0.00014032,-0.050629,0.99872
 0.0001423,-0.050635,0.99872
 0.0001443,-0.050641,0.99872
 0.00014632,-0.050647,0.99872
 0.00014835,-0.050653,0.99872
 0.0001504,-0.050659,0.99872
 0.00015248,-0.050665,0.99872
 0.00015457,-0.050671,0.99872
 0.00015668,-0.050677,0.99872
 0.00015881,-0.050683,0.99871
 0.00016095,-0.05069,0.99871
 0.00016312,-0.050696,0.99871
 0.0001653,-0.050702,0.99871
 0.00016751,-0.050708,0.99871
 0.00016973,-0.050715,0.99871
 0.00017197,-0.050721,0.99871
 0.00017423,-0.050727,0.99871
 0.00017652,-0.050734,0.99871
 0.00017882,-0.05074,0.99871
 0.00018114,-0.050746,0.99871
 0.00018348,-0.050753,0.99871
 0.00018583,-0.050759,0.99871
 0.00018821,-0.050766,0.99871
 0.00019061,-0.050772,0.99871
 0.00019303,-0.050779,0.99871
 0.00019547,-0.050785,0.99871
 0.00019793,-0.050792,0.99871
 0.0002004,-0.050798,0.99871
 0.0002029,-0.050805,0.99871
 0.00020542,-0.050812,0.99871
 0.00020796,-0.050818,0.99871
 0.00021052,-0.050825,0.99871
 0.0002131,-0.050832,0.99871
 0.0002157,-0.050838,0.99871
 0.00021832,-0.050845,0.99871
 0.00022096,-0.050852,0.99871
 0.00022362,-0.050859,0.99871
 0.0002263,-0.050866,0.99871
 0.00022901,-0.050872,0.99871
 0.00023173,-0.050879,0.9987
 0.00023448,-0.050886,0.9987
 0.00023724,-0.050893,0.9987
 0.00024003,-0.0509,0.9987
 0.00024284,-0.050907,0.9987
 0.00024567,-0.050914,0.9987
 0.00024852,-0.050921,0.9987
 0.00025139,-0.050928,0.9987
 0.00025428,-0.050935,0.9987
 0.0002572,-0.050942,0.9987
 0.00026014,-0.050949,0.9987
 0.0002631,-0.050956,0.9987
 0.00026608,-0.050963,0.9987
 0.00026908,-0.050971,0.9987
 0.0002721,-0.050978,0.9987
 0.00027515,-0.050985,0.9987
 0.00027822,-0.050992,0.9987
 0.00028131,-0.050999,0.9987
 0.00028442,-0.051007,0.9987
 0.00028755,-0.051014,0.9987
 0.00029071,-0.051021,0.9987
 0.00029389,-0.051029,0.9987
 0.00029709,-0.051036,0.9987
 0.00030031,-0.051043,0.9987
 0.00030356,-0.051051,0.9987
 0.00030683,-0.051058,0.9987
 0.00031012,-0.051065,0.9987
 0.00031343,-0.051073,0.99869
 0.00031677,-0.05108,0.99869
 0.00032013,-0.051088,0.99869
 0.00032351,-0.051095,0.99869
 0.00032692,-0.051103,0.99869
 0.00033035,-0.05111,0.99869
 0.0003338,-0.051118,0.99869
 0.00033727,-0.051126,0.99869
 0.00034077,-0.051133,0.99869
 0.00034429,-0.051141,0.99869
 0.00034784,-0.051149,0.99869
 0.0003514,-0.051156,0.99869
 0.000355,-0.051164,0.99869
 0.00035861,-0.051172,0.99869
 0.00036225,-0.051179,0.99869
 0.00036591,-0.051187,0.99869
 0.0003696,-0.051195,0.99869
 0.00037331,-0.051203,0.99869
 0.00037704,-0.05121,0.99869
 0.0003808,-0.051218,0.99869
 0.00038458,-0.051226,0.99869
 0.00038839,-0.051234,0.99869
 0.00039222,-0.051242,0.99869
 0.00039607,-0.05125,0.99869
 0.00039995,-0.051258,0.99869
 0.00040385,-0.051266,0.99868
 0.00040778,-0.051274,0.99868
 0.00041173,-0.051282,0.99868
 0.00041571,-0.05129,0.99868
 0.00041971,-0.051298,0.99868
 0.00042373,-0.051306,0.99868
 0.00042778,-0.051314,0.99868
 0.00043186,-0.051322,0.99868
 0.00043596,-0.05133,0.99868
 0.00044008,-0.051338,0.99868
 0.00044423,-0.051346,0.99868
 0.0004484,-0.051354,0.99868
 0.0004526,-0.051363,0.99868
 0.00045682,-0.051371,0.99868
 0.00046107,-0.051379,0.99868
 0.00046535,-0.051387,0.99868
 0.00046965,-0.051395,0.99868
 0.00047397,-0.051404,0.99868
 0.00047832,-0.051412,0.99868
 0.00048269,-0.05142,0.99868
 0.0004871,-0.051429,0.99868
 0.00049152,-0.051437,0.99868
 0.00049597,-0.051445,0.99868
 0.00050045,-0.051454,0.99868
 0.00050495,-0.051462,0.99867
 0.00050948,-0.05147,0.99867
 0.00051404,-0.051479,0.99867
 0.00051862,-0.051487,0.99867
 0.00052322,-0.051496,0.99867
 0.00052785,-0.051504,0.99867
 0.00053251,-0.051513,0.99867
 0.0005372,-0.051521,0.99867
 0.00054191,-0.05153,0.99867
 0.00054664,-0.051538,0.99867
 0.00055141,-0.051547,0.99867
 0.0005562,-0.051555,0.99867
 0.00056101,-0.051564,0.99867
 0.00056585,-0.051573,0.99867
 0.00057072,-0.051581,0.99867
 0.00057561,-0.05159,0.99867
 0.00058054,-0.051598,0.99867
 0.00058548,-0.051607,0.99867
 0.00059046,-0.051616,0.99867
 0.00059546,-0.051625,0.99867
 0.00060049,-0.051633,0.99867
 0.00060554,-0.051642,0.99867
 0.00061062,-0.051651,0.99867
 0.00061573,-0.05166,0.99866
 0.00062087,-0.051668,0.99866
 0.00062603,-0.051677,0.99866
 0.00063122,-0.051686,0.99866
 0.00063643,-0.051695,0.99866
 0.00064168,-0.051704,0.99866
 0.00064695,-0.051712,0.99866
 0.00065224,-0.051721,0.99866
 0.00065757,-0.05173,0.99866
 0.00066292,-0.051739,0.99866
 0.0006683,-0.051748,0.99866
 0.00067371,-0.051757,0.99866
 0.00067914,-0.051766,0.99866
 0.00068461,-0.051775,0.99866
 0.0006901,-0.051784,0.99866
 0.00069561,-0.051793,0.99866
 0.00070116,-0.051802,0.99866
 0.00070673,-0.051811,0.99866
 0.00071233,-0.05182,0.99866
 0.00071796,-0.051829,0.99866
 0.00072362,-0.051838,0.99866
 0.0007293,-0.051847,0.99865
 0.00073502,-0.051856,0.99865
 0.00074076,-0.051865,0.99865
 0.00074652,-0.051874,0.99865
 0.00075232,-0.051884,0.99865
 0.00075815,-0.051893,0.99865
 0.000764,-0.051902,0.99865
 0.00076988,-0.051911,0.99865
 0.00077579,-0.05192,0.99865
 0.00078173,-0.051929,0.99865
 0.00078769,-0.051939,0.99865
 0.00079369,-0.051948,0.99865
 0.00079971,-0.051957,0.99865
 0.00080576,-0.051966,0.99865
 0.00081184,-0.051976,0.99865
 0.00081795,-0.051985,0.99865
 0.00082409,-0.051994,0.99865
 0.00083025,-0.052004,0.99865
 0.00083645,-0.052013,0.99865
 0.00084267,-0.052022,0.99865
 0.00084892,-0.052032,0.99865
 0.0008552,-0.052041,0.99864
 0.00086151,-0.05205,0.99864
 0.00086785,-0.05206,0.99864
 0.00087422,-0.052069,0.99864
 0.00088061,-0.052078,0.99864
 0.00088704,-0.052088,0.99864
 0.00089349,-0.052097,0.99864
 0.00089998,-0.052107,0.99864
 0.00090649,-0.052116,0.99864
 0.00091303,-0.052126,0.99864
 0.0009196,-0.052135,0.99864
 0.00092621,-0.052145,0.99864
 0.00093284,-0.052154,0.99864
 0.00093949,-0.052164,0.99864
 0.00094618,-0.052173,0.99864
 0.0009529,-0.052183,0.99864
 0.00095965,-0.052192,0.99864
 0.00096643,-0.052202,0.99864
 0.00097323,-0.052211,0.99864
 0.00098007,-0.052221,0.99864
